class_name,project_name,class_id,class_path,Max-Ruler,commits_count,code_churn_avg,contributors_count,contributors_experience,hunks_count,issue_tracker_issues,cbo,wmc,dit,rfc,lcom,total_methods,max_nested_blocks,total_variables,total_refactorings,ncloc_cloc,duplicated_lines_cpd_density,comment_lines_cloc_density
XxlJobLogReportDao.java,xxl-job,AW-Z3VGZrInABnR0cIXP,xxl-job-admin/src/main/java/com/xxl/job/admin/dao/XxlJobLogReportDao.java,0,1.0,26.0,1.0,100.0,1.0,0,3.0,4.0,1.0,0.0,6.0,4.0,0.0,0.0,0,14.0,0.0,22.22222222
XxlJobRegistryDao.java,xxl-job,AW-Z3VGZrInABnR0cIXQ,xxl-job-admin/src/main/java/com/xxl/job/admin/dao/XxlJobRegistryDao.java,0,6.0,6.0,2.0,96.0,1.0,6,3.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,22,25.0,0.0,10.71428571
XxlJobService.java,xxl-job,AW-Z3VGYrInABnR0cIXH,xxl-job-admin/src/main/java/com/xxl/job/admin/service/XxlJobService.java,0,26.0,3.0,2.0,59.01,2.0,2,2.0,8.0,1.0,0.0,28.0,8.0,0.0,0.0,23,15.0,0.0,79.45205479
XxlJobUser.java,xxl-job,AW-Z3VGbrInABnR0cIYC,xxl-job-admin/src/main/java/com/xxl/job/admin/core/model/XxlJobUser.java,0,2.0,36.0,1.0,100.0,1.5,0,0.0,15.0,1.0,4.0,37.0,11.0,4.0,5.0,0,53.0,0.0,7.01754386
XxlJobUserDao.java,xxl-job,AW-Z3VGZrInABnR0cIXO,xxl-job-admin/src/main/java/com/xxl/job/admin/dao/XxlJobUserDao.java,0,2.0,16.0,1.0,100.0,1.5,0,3.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,0,20.0,0.0,13.04347826
URI.java,zaproxy,AXAqIe4trInABnR0cyRG,zap/src/main/java/org/apache/commons/httpclient/URI.java,1,4.0,999.0,1.0,100.0,2.0,60,6.0,453.0,4.0,76.0,5639.0,115.0,4.0,178.0,1,1642.0,0.0,53.45804989
Constant.java,zaproxy,AXAqIe5erInABnR0cyir,zap/src/main/java/org/parosproxy/paros/Constant.java,1,134.0,11.0,14.0,74.55,3.0,21,10.0,197.0,1.0,151.0,1864.0,64.0,6.0,207.0,27,988.0,0.0,26.15844544
CommandLine.java,zaproxy,AXAqIe5erInABnR0cyis,zap/src/main/java/org/parosproxy/paros/CommandLine.java,1,45.0,15.0,8.0,56.54,4.0,14,8.0,106.0,1.0,60.0,373.0,31.0,5.0,66.0,1,403.0,0.0,27.77777778
CoreAPI.java,zaproxy,AXAqIe48rInABnR0cyWh,zap/src/main/java/org/zaproxy/zap/extension/api/CoreAPI.java,1,146.0,13.0,18.0,68.9,3.0,13,75.0,255.0,2.0,261.0,378.0,32.0,5.0,244.0,1,1661.0,8.308248043,4.649827784
ExtensionAutoUpdate.java,zaproxy,AXAqIe5QrInABnR0cydX,zap/src/main/java/org/zaproxy/zap/extension/autoupdate/ExtensionAutoUpdate.java,1,120.0,18.0,8.0,53.11,2.0,24,63.0,343.0,2.0,284.0,2506.0,76.0,6.0,164.0,117,1852.0,1.943844492,6.841046278
Base64.java,zaproxy,AXAqIe5crInABnR0cyhy,zap/src/main/java/org/parosproxy/paros/extension/encoder/Base64.java,1,13.0,160.0,7.0,82.56,3.0,12,6.0,147.0,5.0,47.0,242.0,28.0,5.0,93.0,1,903.0,17.60797342,48.95421142
ZapNTLMEngineImpl.java,zaproxy,AXAqIe5RrInABnR0cyd9,zap/src/main/java/org/zaproxy/zap/network/ZapNTLMEngineImpl.java,1,3.0,706.0,1.0,100.0,1.0,0,9.0,60.0,4.0,36.0,652.0,37.0,2.0,93.0,1,1416.0,0.0,24.27807487
ParosTableHistory.java,zaproxy,AXAqIe5jrInABnR0cykO,zap/src/main/java/org/parosproxy/paros/db/paros/ParosTableHistory.java,1,15.0,75.0,8.0,76.29,4.0,8,19.0,110.0,2.0,82.0,318.0,29.0,5.0,72.0,1,819.0,41.63614164,20.1754386
ActiveScanAPI.java,zaproxy,AXAqIe5FrInABnR0cyZj,zap/src/main/java/org/zaproxy/zap/extension/ascan/ActiveScanAPI.java,1,79.0,18.0,11.0,56.91,3.0,11,45.0,205.0,4.0,188.0,285.0,27.0,6.0,150.0,1,1255.0,0.876494024,4.125286478
ScriptBasedAuthenticationMethodType.java,zaproxy,AXAqIe5YrInABnR0cygR,zap/src/main/java/org/zaproxy/zap/authentication/ScriptBasedAuthenticationMethodType.java,1,34.0,29.0,6.0,70.58,2.0,5,30.0,41.0,13.0,45.0,221.0,22.0,3.0,23.0,1,761.0,9.986859396,11.20186698
Model.java,zaproxy,AXAqIe5krInABnR0cykk,zap/src/main/java/org/parosproxy/paros/model/Model.java,1,40.0,15.0,5.0,68.16,3.0,70,17.0,74.0,1.0,58.0,432.0,32.0,3.0,44.0,1,312.0,23.71794872,39.29961089
ScriptBasedSessionManagementMethodType.java,zaproxy,AXAqIe5SrInABnR0cyeT,zap/src/main/java/org/zaproxy/zap/session/ScriptBasedSessionManagementMethodType.java,1,2.0,380.0,1.0,100.0,1.0,0,26.0,32.0,15.0,35.0,114.0,16.0,3.0,21.0,0,599.0,12.68781302,8.409785933
PostBasedAuthenticationMethodType.java,zaproxy,AXAqIe5YrInABnR0cygK,zap/src/main/java/org/zaproxy/zap/authentication/PostBasedAuthenticationMethodType.java,1,16.0,98.0,5.0,87.32,2.5,0,23.0,37.0,13.0,25.0,200.0,21.0,1.0,33.0,25,1054.0,0.0,16.94247439
API.java,zaproxy,AXAqIe48rInABnR0cyWN,zap/src/main/java/org/zaproxy/zap/extension/api/API.java,1,91.0,13.0,7.0,64.89,2.0,568,33.0,191.0,1.0,180.0,493.0,38.0,7.0,81.0,1,833.0,0.0,23.012939
Session.java,zaproxy,AXAqIe5krInABnR0cyki,zap/src/main/java/org/parosproxy/paros/model/Session.java,1,94.0,18.0,10.0,75.71,3.0,407,39.0,228.0,1.0,226.0,3207.0,91.0,5.0,94.0,7,1117.0,0.0,26.99346405
